word;stemmed;sequence number;word count;negative;positive;uncertainty;litigious;constraining;superfluous;interesting
farmsteads;farmstead;27007;21;0;0;0;0;0;0;0
farmyard;farmyard;27008;11;0;0;0;0;0;0;0
farmyards;farmyard;27009;0;0;0;0;0;0;0;0
faro;faro;27010;150;0;0;0;0;0;0;0
faros;faro;27011;52;0;0;0;0;0;0;0
farrago;farrago;27012;2;0;0;0;0;0;0;0
farragoes;farrago;27013;0;0;0;0;0;0;0;0
farragos;farrago;27014;0;0;0;0;0;0;0;0
farrier;farrier;27015;69;0;0;0;0;0;0;0
farriers;farrier;27016;5;0;0;0;0;0;0;0
farrow;farrow;27017;198;0;0;0;0;0;0;0
farrowed;farrow;27018;1;0;0;0;0;0;0;0
farrowing;farrow;27019;273;0;0;0;0;0;0;0
farrows;farrow;27020;0;0;0;0;0;0;0;0
farseeing;farse;27021;0;0;0,5;0;0;0;0;0
farsighted;farsight;27022;70;0;0;0;0;0;0;0
farsightedness;farsighted;27023;1266;0,25;0;0;0;0;0;0
farsightednesses;farsighted;27024;0;0;0;0;0;0;0;0
fart;fart;27025;3;0;0;0;0;0;0;0
farted;fart;27026;0;0;0;0;0;0;0;0
farther;farther;27027;3599;0;0;0;0;0;0;0
farthermost;farthermost;27028;2;0;0;0;0;0;0;0
farthest;farthest;27029;1230;0;0;0;0;0;0;0
farthing;farth;27030;25;0;0;0;0;0;0;0
farthings;farth;27031;0;0;0;0;0;0;0;0
farting;fart;27032;0;0;0;0;0;0;0;0
farts;fart;27033;2;0;0;0;0;0;0;0
fas;fa;27034;835959;0;0;0;0;0;0;0
fascia;fascia;27035;1596;0;0;0;0;0;0;0
fasciae;fascia;27036;0;0;0;0;0;0;0;0
fascias;fascia;27037;351;0;0;0;0;0;0;0
fascicle;fascicl;27038;3;0;0;0;0;0;0;0
fascicles;fascicl;27039;11;0;0;0;0;0;0;0
fascinate;fascin;27040;5;0;0,5;0;0;0;0;0
fascinated;fascin;27041;39;0;0,125;0;0;0;0;0
fascinates;fascin;27042;0;0;0;0;0;0;0;0
fascinating;fascin;27043;156;0;0,5;0;0;0;0;0
fascinatingly;fascinatingli;27044;4;0;0,25;0;0;0;0;0
fascination;fascin;27045;81;0,125;0,5;0;0;0;0;0
fascinations;fascin;27046;0;0;0;0;0;0;0;0
fascism;fascism;27047;0;0;0;0;0;0;0;0
fascisms;fascism;27048;0;0;0;0;0;0;0;0
fascist;fascist;27049;1;0;0;0;0;0;0;0
fascistic;fascist;27050;0;0;0;0;0;0;0;0
fascists;fascist;27051;0;0;0;0;0;0;0;0
fashion;fashion;27052;164969;0;0;0;0;0;0;0
fashionable;fashion;27053;4009;0;0;0;0;0;0;0
fashionably;fashion;27054;30;0;0,125;0;0;0;0;0
fashioned;fashion;27055;1103;0;0;0;0;0;0;0
fashioner;fashion;27056;0;0;0;0;0;0;0;0
fashioners;fashion;27057;0;0;0;0;0;0;0;0
fashioning;fashion;27058;211;0;0;0;0;0;0;0
fashions;fashion;27059;8088;0;0;0;0;0;0;0
fast;fast;27060;80900;0;0;0;0;0;0;0
fastback;fastback;27061;12;0;0;0;0;0;0;0
fastbacks;fastback;27062;0;0;0;0;0;0;0;0
fastball;fastbal;27063;30;0;0;0;0;0;0;0
fastballs;fastbal;27064;0;0;0;0;0;0;0;0
fasted;fast;27065;282;0;0;0;0;0;0;0
fasten;fasten;27066;327;0;0;0;0;0;0;0
fastened;fasten;27067;860;0;0;0;0;0;0;0
fastener;fasten;27068;7632;0;0;0;0;0;0;0
fasteners;fasten;27069;15564;0;0;0;0;0;0;0
fastening;fasten;27070;3849;0;0;0;0;0;0;0
fastenings;fasten;27071;123;0;0;0;0;0;0;0
fastens;fasten;27072;67;0;0;0;0;0;0;0
faster;faster;27073;119604;0;0;0;0;0;0;0
fastest;fastest;27074;23894;0;0;0;0;0;0;0
fastidious;fastidi;27075;7;0;0;0;0;0;0;0
fastidiously;fastidi;27076;1;0;0,375;0;0;0;0;0
fastidiousness;fastidi;27077;0;0,125;0,5;0;0;0;0;0
fastidiousnesses;fastidi;27078;0;0;0;0;0;0;0;0
fasting;fast;27079;925;0;0;0;0;0;0;0
fastness;fast;27080;86;0;0;0;0;0;0;0
fastnesses;fast;27081;0;0;0;0;0;0;0;0
fasts;fast;27082;6;0;0;0;0;0;0;0
fat;fat;27083;17583;0;0,125;0;0;0;0;0
fatal;fatal;27084;6237;0,375;0;0;0;0;0;2009
fatalism;fatal;27085;0;0;0;0;0;0;0;0
fatalisms;fatal;27086;0;0;0;0;0;0;0;0
fatalist;fatalist;27087;0;0,125;0,5;0;0;0;0;0
fatalistic;fatalist;27088;0;0,125;0,5;0;0;0;0;0
fatalistically;fatalist;27089;0;0;0;0;0;0;0;0
fatalists;fatalist;27090;0;0;0;0;0;0;0;0
fatalities;fatal;27091;5204;0,5;0;0;0;0;0;0
fatality;fatal;27092;1675;0,5;0;0;0;0;0;0
fatally;fatal;27093;670;0,5;0;0;0;0;0;0
fatback;fatback;27094;0;0;0;0;0;0;0;0
fatbacks;fatback;27095;0;0;0;0;0;0;0;0
fate;fate;27096;1074;0;0;0;0;0;0;0
fated;fate;27097;28;0;0;0;0;0;0;0
fateful;fate;27098;32;0,75;0;0;0;0;0;0
fatefully;fate;27099;1;0;0,25;0;0;0;0;0
fatefulness;fate;27100;0;0;0;0;0;0;0;0
fatefulnesses;fate;27101;0;0;0;0;0;0;0;0
fates;fate;27102;13;0;0;0;0;0;0;0
fathead;fathead;27103;6;0,125;0,125;0;0;0;0;0
fatheaded;fathead;27104;0;0;0,375;0;0;0;0;0
fatheads;fathead;27105;0;0;0;0;0;0;0;0
father;father;27106;20384;0;0;0;0;0;0;0
fathered;father;27107;159;0;0;0;0;0;0;0
fatherhood;fatherhood;27108;5;0;0;0;0;0;0;0
fatherhoods;fatherhood;27109;0;0;0;0;0;0;0;0
fathering;father;27110;43;0;0;0;0;0;0;0
fatherland;fatherland;27111;1;0;0;0;0;0;0;0
fatherlands;fatherland;27112;0;0;0;0;0;0;0;0
fatherless;fatherless;27113;7;0,625;0;0;0;0;0;0
fatherly;fatherli;27114;1;0;0,375;0;0;0;0;0
fathers;father;27115;259;0;0;0;0;0;0;0
fathom;fathom;27116;629;0;0;0;0;0;0;0
fathomable;fathom;27117;0;0;0,625;0;0;0;0;0
fathomed;fathom;27118;0;0;0;0;0;0;0;0
fathoming;fathom;27119;0;0;0;0;0;0;0;0
fathomless;fathomless;27120;0;0;0;0;0;0;0;0
fathoms;fathom;27121;2;0;0;0;0;0;0;0
fatigue;fatigu;27122;8593;0,5;0;0;0;0;0;0
fatigued;fatigu;27123;104;0,25;0,375;0;0;0;0;0
fatigues;fatigu;27124;14;0;0;0;0;0;0;0
fatiguing;fatigu;27125;45;0;0;0;0;0;0;0
fating;fate;27126;1;0;0;0;0;0;0;0
fatness;fat;27127;0;0;0;0;0;0;0;0
fatnesses;fat;27128;0;0;0;0;0;0;0;0
fats;fat;27129;7757;0;0;0;0;0;0;0
fatten;fatten;27130;41;0;0;0;0;0;0;0
fattened;fatten;27131;128;0;0;0;0;0;0;0
fattening;fatten;27132;198;0;0;0;0;0;0;0
fattens;fatten;27133;0;0;0;0;0;0;0;0
fatter;fatter;27134;2;0;0;0;0;0;0;0
fattest;fattest;27135;1;0;0;0;0;0;0;0
fattier;fattier;27136;10;0;0;0;0;0;0;0
fatties;fatti;27137;0;0;0;0;0;0;0;0
fattiest;fattiest;27138;0;0;0;0;0;0;0;0
fattiness;fatti;27139;0;0;0;0;0;0;0;0
fattinesses;fatti;27140;0;0;0;0;0;0;0;0
fatty;fatti;27141;6640;0;0,125;0;0;0;0;0
fatuities;fatuiti;27142;0;0;0;0;0;0;0;0
fatuity;fatuiti;27143;2;0,25;0,375;0;0;0;0;0
fatuous;fatuou;27144;0;0;0,375;0;0;0;0;0
fatuously;fatuous;27145;0;0;0;0;0;0;0;0
fatuousness;fatuous;27146;0;0,25;0,375;0;0;0;0;0
fatuousnesses;fatuous;27147;0;0;0;0;0;0;0;0
fatwa;fatwa;27148;4;0;0,5;0;0;0;0;0
fatwas;fatwa;27149;0;0;0;0;0;0;0;0
faucet;faucet;27150;1222;0;0;0;0;0;0;0
faucets;faucet;27151;3205;0;0;0;0;0;0;0
fault;fault;27152;133580;0,25;0;0;0;0;0;0
faulted;fault;27153;1195;0,5;0;0;0;0;0;0
faultfinder;faultfind;27154;0;0;0;0;0;0;0;0
faultfinders;faultfind;27155;0;0;0;0;0;0;0;0
faultfinding;faultfind;27156;1;0,5;0;0;0;0;0;0
faultfindings;faultfind;27157;0;0;0;0;0;0;0;0
faultier;faultier;27158;0;0;0;0;0;0;0;0
faultiest;faultiest;27159;1;0;0;0;0;0;0;0
faultily;faultili;27160;0;0;0,25;0;0;0;0;0
faultiness;faulti;27161;7;0;0,25;0;0;0;0;0
faultinesses;faulti;27162;0;0;0;0;0;0;0;0
faulting;fault;27163;2074;0;0;0;0;0;0;0
faultless;faultless;27164;111;0,625;0;0;0;0;0;0
faultlessly;faultlessli;27165;6;0,25;0;0;0;0;0;0
faultlessness;faultless;27166;1;0,25;0,375;0;0;0;0;0
faultlessnesses;faultless;27167;0;0;0;0;0;0;0;0
faults;fault;27168;22565;0,5;0;0;0;0;0;0
faulty;faulti;27169;41390;0,5;0,5;0;0;0;0;0
faun;faun;27170;33;0;0;0;0;0;0;0
fauna;fauna;27171;1622;0,375;0;0;0;0;0;0
faunae;fauna;27172;0;0;0;0;0;0;0;0
faunas;fauna;27173;4;0;0;0;0;0;0;0
fauns;faun;27174;2;0;0;0;0;0;0;0
fauvism;fauvism;27175;0;0;0,125;0;0;0;0;0
fauvisms;fauvism;27176;0;0;0;0;0;0;0;0
fauvist;fauvist;27177;0;0;0;0;0;0;0;0
fauvists;fauvist;27178;0;0;0;0;0;0;0;0
favor;favor;27179;910485;0;0,25;0;0;0;0;0
favorability;favor;27180;1842;0;0;0;0;0;0;0
favorable;favor;27181;1490628;0;0,5;0;0;0;0;0
favorably;favor;27182;157449;0;0,5;0;0;0;0;0
favored;favor;27183;16825;0,125;0,375;0;0;0;0;0
favoring;favor;27184;12351;0;0,5;0;0;0;0;0
favorite;favorit;27185;4079;0;0,125;0;0;0;0;0
favorites;favorit;27186;1246;0;0,5;0;0;0;0;0
favoritism;favorit;27187;462;0;0;0;0;0;0;0
favoritisms;favorit;27188;0;0;0;0;0;0;0;0
favors;favor;27189;7960;0;0;0;0;0;0;0
favour;favour;27190;26968;0;0,25;0;0;0;0;0
favourable;favour;27191;7586;0;0,5;0;0;0;0;0
favoured;favour;27192;120;0;0;0;0;0;0;0
favouring;favour;27193;74;0;0;0;0;0;0;0
favours;favour;27194;51;0;0;0;0;0;0;0
fawn;fawn;27195;163;0;0;0;0;0;0;0
fawned;fawn;27196;0;0;0;0;0;0;0;0
fawner;fawner;27197;0;0;0,625;0;0;0;0;0
fawners;fawner;27198;0;0;0;0;0;0;0;0
fawnest;fawnest;27199;0;0;0;0;0;0;0;0
fawning;fawn;27200;2;0;0;0;0;0;0;0
fawns;fawn;27201;0;0;0;0;0;0;0;0
fax;fax;27202;253118;0;0;0;0;0;0;0
faxed;fax;27203;11621;0;0;0;0;0;0;0
faxes;fax;27204;5863;0;0;0;0;0;0;0
faxing;fax;27205;3139;0;0;0;0;0;0;0
fay;fay;27206;1450;0;0;0;0;0;0;0
fayer;fayer;27207;23;0;0;0;0;0;0;0
fayest;fayest;27208;0;0;0;0;0;0;0;0
fays;fay;27209;2;0;0;0;0;0;0;0
faze;faze;27210;31;0;0,25;0;0;0;0;0
fazed;faze;27211;19;0,25;0;0;0;0;0;0
fazes;faze;27212;1;0;0;0;0;0;0;0
fazing;faze;27213;0;0;0;0;0;0;0;0
fealties;fealti;27214;0;0;0;0;0;0;0;0
fealty;fealti;27215;0;0;0;0;0;0;0;0
fear;fear;27216;11150;0,75;0,125;0;0;0;0;0
feared;fear;27217;487;0;0;0;0;0;0;0
fearful;fear;27218;111;0,5;0;0;0;0;0;0
fearfully;fear;27219;1;0;0;0;0;0;0;0
fearfulness;fear;27220;7;0,125;0,25;0;0;0;0;0
fearfulnesses;fear;27221;0;0;0;0;0;0;0;0
fearing;fear;27222;352;0;0;0;0;0;0;0
fearless;fearless;27223;30;0,125;0,25;0;0;0;0;0
fearlessly;fearlessli;27224;2;0;0;0;0;0;0;0
fearlessness;fearless;27225;0;0,75;0,125;0;0;0;0;0
fearlessnesses;fearless;27226;0;0;0;0;0;0;0;0
fears;fear;27227;10870;0,5;0;0;0;0;0;0
fearsome;fearsom;27228;39;0,625;0;0;0;0;0;0
feasibilities;feasibl;27229;65;0;0;0;0;0;0;0
feasibility;feasibl;27230;229967;0,25;0,375;0;0;0;0;0
feasible;feasibl;27231;123492;0;0,375;0;0;0;0;0
feasibly;feasibl;27232;694;0;0,125;0;0;0;0;0
feast;feast;27233;145;0;0;0;0;0;0;0
feasted;feast;27234;0;0;0;0;0;0;0;0
feasting;feast;27235;4;0;0;0;0;0;0;0
feasts;feast;27236;20;0;0;0;0;0;0;0
feat;feat;27237;235;0,125;0,375;0;0;0;0;0
feather;feather;27238;593;0;0,125;0;0;0;0;0
featherbedding;featherbed;27239;2;0;0;0;0;0;0;0
featherbeddings;featherbed;27240;0;0;0;0;0;0;0;0
feathered;feather;27241;57;0,25;0;0;0;0;0;0
featherier;featheri;27242;0;0;0;0;0;0;0;0
featheriest;featheriest;27243;0;0;0;0;0;0;0;0
feathering;feather;27244;26;0;0;0;0;0;0;0
featherless;featherless;27245;0;0;0;0;0;0;0;0
feathers;feather;27246;259;0;0;0;0;0;0;0
featherweight;featherweight;27247;22;0;0;0;0;0;0;0
featherweights;featherweight;27248;0;0;0;0;0;0;0;0
feathery;featheri;27249;0;0,125;0;0;0;0;0;0
feats;feat;27250;49;0;0;0;0;0;0;0
feature;featur;27251;475931;0;0;0;0;0;0;0
featured;featur;27252;19251;0,125;0;0;0;0;0;0
featureless;featureless;27253;74;0,125;0,375;0;0;0;0;0
features;featur;27254;595028;0;0;0;0;0;0;0
featuring;featur;27255;36276;0;0;0;0;0;0;0
febrile;febril;27256;425;0,5;0;0;0;0;0;0
fecal;fecal;27257;1928;0,25;0;0;0;0;0;0
feces;fece;27258;188;0;0;0;0;0;0;0
feckless;feckless;27259;0;0,5;0,25;0;0;0;0;0
fecklessly;fecklessli;27260;0;0;0,25;0;0;0;0;0
fecund;fecund;27261;3;0;0,5;0;0;0;0;0
fecundate;fecund;27262;0;0;0,125;0;0;0;0;0
fecundated;fecund;27263;0;0;0;0;0;0;0;0
fecundates;fecund;27264;0;0;0;0;0;0;0;0
fecundating;fecund;27265;0;0;0;0;0;0;0;0
fecundation;fecund;27266;0;0;0;0;0;0;0;0
fecundations;fecund;27267;0;0;0;0;0;0;0;0
fecundities;fecund;27268;0;0;0;0;0;0;0;0
fecundity;fecund;27269;10;0;0,75;0;0;0;0;0
fed;fed;27270;26051;0;0;0;0;0;0;0
federal;feder;27271;5681254;0;0;0;0;0;0;0
federalism;feder;27272;12;0;0;0;0;0;0;0
federalisms;feder;27273;0;0;0;0;0;0;0;0
federalist;federalist;27274;1;0;0;0;0;0;0;0
federalists;federalist;27275;0;0;0;0;0;0;0;0
federalization;feder;27276;370;0;0;0;0;0;0;0
federalizations;feder;27277;0;0;0;0;0;0;0;0
federalize;feder;27278;15;0;0;0;0;0;0;0
federalized;feder;27279;88;0;0;0;0;0;0;0
federalizes;feder;27280;106;0;0;0;0;0;0;0
federalizing;feder;27281;6;0;0;0;0;0;0;0
federally;feder;27282;152291;0;0;0;0;0;0;0
federals;feder;27283;49;0;0;0;0;0;0;0
federate;feder;27284;6;0;0;0;0;0;0;0
federated;feder;27285;4437;0;0;0;0;0;0;0
federates;feder;27286;15;0;0;0;0;0;0;0
federating;feder;27287;6;0;0;0;0;0;0;0
federation;feder;27288;5963;0;0;0;0;0;0;0
federations;feder;27289;328;0;0;0;0;0;0;0
fedora;fedora;27290;85;0;0;0;0;0;0;0
fedoras;fedora;27291;0;0;0;0;0;0;0;0
feds;fed;27292;820;0;0;0;0;0;0;0
fee;fee;27293;3308754;0;0,375;0;0;0;0;0
feeble;feebl;27294;37;0,5;0;0;0;0;0;0
feebleness;feebl;27295;0;0,5;0;0;0;0;0;0
feeblenesses;feebl;27296;0;0;0;0;0;0;0;0
feebler;feebler;27297;0;0;0;0;0;0;0;0
feeblest;feeblest;27298;0;0;0;0;0;0;0;0
feebly;feebli;27299;0;0;0,25;0;0;0;0;0
feed;feed;27300;93981;0;0;0;0;0;0;0
feedback;feedback;27301;36819;0;0;0;0;0;0;0
feedbacks;feedback;27302;61;0;0;0;0;0;0;0
feedbag;feedbag;27303;0;0;0;0;0;0;0;0
feedbags;feedbag;27304;0;0;0;0;0;0;0;0
feeder;feeder;27305;15219;0;0;0;0;0;0;0
feeders;feeder;27306;6650;0;0;0;0;0;0;0
feeding;feed;27307;13243;0;0;0;0;0;0;0
feedings;feed;27308;82;0;0;0;0;0;0;0
feedlot;feedlot;27309;2458;0;0;0;0;0;0;0
feedlots;feedlot;27310;1172;0;0;0;0;0;0;0
feedmill;feedmil;27311;236;0;0;0;0;0;0;0
feeds;feed;27312;15405;0;0;0;0;0;0;0
feedstock;feedstock;27313;62323;0;0;0;0;0;0;0
feedstocks;feedstock;27314;31220;0;0;0;0;0;0;0
feel;feel;27315;47462;0,25;0,125;0;0;0;0;0
feeler;feeler;27316;24;0;0;0;0;0;0;0
feelers;feeler;27317;7;0;0;0;0;0;0;0
feeling;feel;27318;3425;0,125;0,125;0;0;0;0;0
feelingly;feelingli;27319;0;0,25;0;0;0;0;0;0
feelings;feel;27320;763;0,125;0,5;0;0;0;0;0
feels;feel;27321;28872;0;0;0;0;0;0;0
fees;fee;27322;8817961;0;0;0;0;0;0;0
feet;feet;27323;1282970;0;0;0;0;0;0;0
feign;feign;27324;7;0,25;0;0;0;0;0;0
feigned;feign;27325;1;0,875;0,125;0;0;0;0;0
feigning;feign;27326;15;0,5;0;0;0;0;0;0
feigns;feign;27327;0;0;0;0;0;0;0;0
feint;feint;27328;4;0,125;0;0;0;0;0;0
feinted;feint;27329;0;0;0;0;0;0;0;0
feinting;feint;27330;1;0;0;0;0;0;0;0
feints;feint;27331;0;0;0;0;0;0;0;0
feistier;feistier;27332;0;0;0;0;0;0;0;0
feistiest;feistiest;27333;0;0;0;0;0;0;0;0
feisty;feisti;27334;2;0,125;0,75;0;0;0;0;0
feldspar;feldspar;27335;2264;0;0;0;0;0;0;0
feldspars;feldspar;27336;310;0;0;0;0;0;0;0
felicitate;felicit;27337;0;0;0;0;0;0;0;0
felicitated;felicit;27338;0;0;0;0;0;0;0;0
felicitates;felicit;27339;0;0;0;0;0;0;0;0
felicitating;felicit;27340;0;0;0;0;0;0;0;0
felicitation;felicit;27341;3;0;0;0;0;0;0;0
felicitations;felicit;27342;0;0;0;0;0;0;0;0
felicities;felic;27343;0;0;0;0;0;0;0;0
felicitous;felicit;27344;3;0;0,5;0;0;0;0;0
felicitously;felicit;27345;1;0;0,25;0;0;0;0;0
felicity;felic;27346;42;0;0,5;0;0;0;0;0
feline;felin;27347;3809;0;0;0;0;0;0;0
felines;felin;27348;16;0;0;0;0;0;0;0
fell;fell;27349;83317;0;0;0;0;0;0;0
fellatio;fellatio;27350;4;0;0;0;0;0;0;0
fellatios;fellatio;27351;0;0;0;0;0;0;0;0
felled;fell;27352;78;0;0;0;0;0;0;0
feller;feller;27353;375;0;0;0;0;0;0;0
fellest;fellest;27354;0;0;0;0;0;0;0;0
felling;fell;27355;380;0;0;0;0;0;0;0
fellow;fellow;27356;8732;0;0;0;0;0;0;0
fellowman;fellowman;27357;0;0;0;0;0;0;0;0
fellowmen;fellowmen;27358;0;0;0;0;0;0;0;0
fellows;fellow;27359;1649;0;0;0;0;0;0;0
fellowship;fellowship;27360;2421;0;0;0;0;0;0;0
fellowships;fellowship;27361;626;0;0;0;0;0;0;0
fells;fell;27362;25;0;0;0;0;0;0;0
felon;felon;27363;181;0;0;0;0;0;0;0
felonies;feloni;27364;564;0,5;0;0;2009;0;0;0
felonious;feloni;27365;1157;0,25;0,375;0;2009;0;0;0
felons;felon;27366;142;0;0;0;0;0;0;0
felony;feloni;27367;97476;0,5;0;0;2009;0;0;0
felt;felt;27368;19168;0;0;0;0;0;0;0
felted;felt;27369;84;0;0;0;0;0;0;0
felting;felt;27370;59;0;0;0;0;0;0;0
felts;felt;27371;541;0;0;0;0;0;0;0
female;femal;27372;22697;0;0;0;0;0;0;0
femaleness;femal;27373;0;0;0;0;0;0;0;0
femalenesses;femal;27374;0;0;0;0;0;0;0;0
females;femal;27375;3464;0;0;0;0;0;0;0
feminine;feminin;27376;66374;0,5;0;0;0;0;0;0
femininely;feminin;27377;0;0;0;0;0;0;0;0
feminines;feminin;27378;0;0;0;0;0;0;0;0
femininities;feminin;27379;0;0;0;0;0;0;0;0
femininity;feminin;27380;18;0;0;0;0;0;0;0
feminism;femin;27381;0;0;0;0;0;0;0;0
feminisms;femin;27382;0;0;0;0;0;0;0;0
feminist;feminist;27383;2;0;0;0;0;0;0;0
feminists;feminist;27384;0;0;0;0;0;0;0;0
femora;femora;27385;9;0;0;0;0;0;0;0
femoral;femor;27386;2868;0;0;0;0;0;0;0
femur;femur;27387;578;0;0;0;0;0;0;0
femurs;femur;27388;11;0;0;0;0;0;0;0
fen;fen;27389;338;0;0;0;0;0;0;0
fence;fenc;27390;8516;0;0;0;0;0;0;0
fenced;fenc;27391;965;0;0;0;0;0;0;0
fencer;fencer;27392;10;0;0,125;0;0;0;0;0
fencers;fencer;27393;11;0;0;0;0;0;0;0
fences;fenc;27394;5010;0;0;0;0;0;0;0
fencing;fenc;27395;8134;0;0;0;0;0;0;0
fencings;fenc;27396;6;0;0;0;0;0;0;0
fend;fend;27397;2035;0,5;0;0;0;0;0;0
fended;fend;27398;0;0;0;0;0;0;0;0
fender;fender;27399;554;0;0;0;0;0;0;0
fenders;fender;27400;737;0;0;0;0;0;0;0
fending;fend;27401;66;0;0;0;0;0;0;0
fends;fend;27402;15;0;0;0;0;0;0;0
fenestration;fenestr;27403;524;0;0;0;0;0;0;0
fenestrations;fenestr;27404;25;0;0;0;0;0;0;0
fennel;fennel;27405;31;0;0;0;0;0;0;0
fennels;fennel;27406;0;0;0;0;0;0;0;0
fens;fen;27407;5;0;0;0;0;0;0;0
fentanyl;fentanyl;27408;5185;0;0;0;0;0;0;0
feral;feral;27409;20;0,375;0;0;0;0;0;0
ferment;ferment;27410;261;0,125;0,125;0;0;0;0;0
fermentable;ferment;27411;694;0;0,625;0;0;0;0;0
fermentation;ferment;27412;12155;0;0;0;0;0;0;0
fermentations;ferment;27413;141;0;0;0;0;0;0;0
fermented;ferment;27414;1037;0;0;0;0;0;0;0
fermenting;ferment;27415;375;0;0;0;0;0;0;0
ferments;ferment;27416;65;0;0;0;0;0;0;0
fermium;fermium;27417;0;0;0;0;0;0;0;0
fermiums;fermium;27418;0;0;0;0;0;0;0;0
fern;fern;27419;534;0;0;0;0;0;0;0
fernier;fernier;27420;0;0;0;0;0;0;0;0
ferniest;ferniest;27421;0;0;0;0;0;0;0;0
ferns;fern;27422;49;0;0;0;0;0;0;0
ferny;ferni;27423;0;0,5;0;0;0;0;0;0
ferocious;feroci;27424;6;0,25;0,25;0;0;0;0;0
ferociously;feroci;27425;3;0;0;0;0;0;0;0
ferociousness;feroci;27426;0;0,375;0,25;0;0;0;0;0
ferociousnesses;feroci;27427;0;0;0;0;0;0;0;0
ferocities;feroc;27428;0;0;0;0;0;0;0;0
ferocity;feroc;27429;50;0,125;0;0;0;0;0;0
ferret;ferret;27430;107;0;0;0;0;0;0;0
ferreted;ferret;27431;58;0;0;0;0;0;0;0
ferreting;ferret;27432;0;0;0;0;0;0;0;0
ferrets;ferret;27433;155;0;0;0;0;0;0;0
ferric;ferric;27434;1180;0;0;0;0;0;0;0
ferried;ferri;27435;106;0;0;0;0;0;0;0
ferries;ferri;27436;1276;0;0;0;0;0;0;0
ferromagnetic;ferromagnet;27437;31;0;0;0;0;0;0;0
ferrous;ferrou;27438;14926;0;0;0;0;0;0;0
ferrule;ferrul;27439;44;0;0;0;0;0;0;0
ferrules;ferrul;27440;127;0;0;0;0;0;0;0
ferry;ferri;27441;9037;0;0;0;0;0;0;0
ferryboat;ferryboat;27442;38;0;0;0;0;0;0;0
ferryboats;ferryboat;27443;28;0;0;0;0;0;0;0
ferrying;ferri;27444;197;0;0;0;0;0;0;0
ferryman;ferryman;27445;7;0;0;0;0;0;0;0
ferrymen;ferrymen;27446;0;0;0;0;0;0;0;0
fertile;fertil;27447;1133;0;0,625;0;0;0;0;0
fertilities;fertil;27448;0;0;0;0;0;0;0;0
fertility;fertil;27449;7389;0;0,5;0;0;0;0;0
fertilization;fertil;27450;2423;0;0;0;0;0;0;0
fertilizations;fertil;27451;2;0;0;0;0;0;0;0
fertilize;fertil;27452;211;0;0;0;0;0;0;0
fertilized;fertil;27453;554;0;0;0;0;0;0;0
fertilizer;fertil;27454;71237;0;0;0;0;0;0;0
fertilizers;fertil;27455;17883;0;0;0;0;0;0;0
fertilizes;fertil;27456;9;0;0;0;0;0;0;0
fertilizing;fertil;27457;688;0;0;0;0;0;0;0
ferule;ferul;27458;0;0;0;0;0;0;0;0
ferules;ferul;27459;0;0;0;0;0;0;0;0
fervencies;fervenc;27460;0;0;0;0;0;0;0;0
fervency;fervenc;27461;0;0,25;0,375;0;0;0;0;0
fervent;fervent;27462;26;0,625;0,25;0;0;0;0;0
fervently;fervent;27463;15;0;0;0;0;0;0;0
fervid;fervid;27464;0;0,625;0,25;0;0;0;0;0
fervidly;fervidli;27465;0;0;0;0;0;0;0;0
fervor;fervor;27466;22;0,25;0,375;0;0;0;0;0
fervors;fervor;27467;0;0;0;0;0;0;0;0
fervour;fervour;27468;0;0,25;0,375;0;0;0;0;0
fervours;fervour;27469;0;0;0;0;0;0;0;0
fess;fess;27470;944;0;0;0;0;0;0;0
fessed;fess;27471;2;0;0;0;0;0;0;0
fesses;fess;27472;0;0;0;0;0;0;0;0
fessing;fess;27473;0;0;0;0;0;0;0;0
fest;fest;27474;299;0;0;0;0;0;0;0
festal;festal;27475;3;0,25;0,25;0;0;0;0;0
fester;fester;27476;25;0,5;0;0;0;0;0;0
festered;fester;27477;5;0;0;0;0;0;0;0
festering;fester;27478;15;0;0;0;0;0;0;0
festers;fester;27479;0;0;0;0;0;0;0;0
festival;festiv;27480;3704;0;0;0;0;0;0;0
festivals;festiv;27481;3902;0;0;0;0;0;0;0
festive;festiv;27482;529;0,25;0,25;0;0;0;0;0
festively;festiv;27483;6;0;0;0;0;0;0;0
festiveness;festiv;27484;0;0;0;0;0;0;0;0
festivenesses;festiv;27485;0;0;0;0;0;0;0;0
festivities;festiv;27486;131;0;0;0;0;0;0;0
festivity;festiv;27487;7;0,125;0,25;0;0;0;0;0
festoon;festoon;27488;36;0;0;0;0;0;0;0
festooned;festoon;27489;1;0;0;0;0;0;0;0
festooning;festoon;27490;33;0;0;0;0;0;0;0
festoons;festoon;27491;12;0;0;0;0;0;0;0
fests;fest;27492;3;0;0;0;0;0;0;0
feta;feta;27493;65;0;0;0;0;0;0;0
fetal;fetal;27494;5754;0;0;0;0;0;0;0
fetas;feta;27495;0;0;0;0;0;0;0;0
fetch;fetch;27496;182;0;0;0;0;0;0;0
fetched;fetch;27497;22;0;0;0;0;0;0;0
fetcher;fetcher;27498;1;0;0;0;0;0;0;0
fetchers;fetcher;27499;0;0;0;0;0;0;0;0
fetches;fetch;27500;9;0;0;0;0;0;0;0
fetching;fetch;27501;12;0;0,625;0;0;0;0;0
fetchingly;fetchingli;27502;0;0;0;0;0;0;0;0
